status,giftCardId,merchantName,giftCardTitle,categorySlug,score,reason,evidence,candidates,officialUrl,websiteUrl
REVIEW,cmta1fsds003hq8iywvbrxbq7,LIAKOPOULOS Brands Store,GIFTCARD 100 (Δωροκάρτα),,,AMBIGUOUS_OFFICIAL_EVIDENCE,,jewelry-watches:79 | fashion:73,https://www.liakopoulos-store.gr/,https://liakopoulos-store.gr
REVIEW,cmta1najv00waq8iye2j13aza,Lalita,Christmas Gift Card - Lalita,,,NO_OFFICIAL_CATEGORY_EVIDENCE,,,https://lalita.gr/,https://lalita.gr
REVIEW,cmta421t70002t8iywrh9oyoy,Laura Ashley,Laura Ashley Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,kids-baby:78 | gaming:73 | home:67,https://www.lauraashleyshop.gr/products/gift-card-laura-ashley,https://lauraashleyshop.gr
REVIEW,cmta5nr07001154iydfgb6an6,Lazoptics,Uncategorized Δωροκάρτα | Οπτικά Laz Optics Πειραιάς,,,NO_OFFICIAL_CATEGORY_EVIDENCE,,,https://lazoptics.gr/gift-card/,https://lazoptics.gr
REVIEW,cmta4yrha002dsciywsr7shx4,Leatherstudio,"Gift Card 25,00 - Leather Studio",,,AMBIGUOUS_OFFICIAL_EVIDENCE,,fashion:70,https://www.leatherstudio.gr/el/products/copy-of-gift-card?srsltid=AfmBOoqpDrXIE_fA_yZRQ9z47-bZ1Ul0ITgf_sEZLCsb4M3B6YO5K3Xg,https://leatherstudio.gr
REVIEW,cmt79igbu001084iy7fkqj7p6,Lentiamo,Lentiamo Gift Card,,,NO_OFFICIAL_CATEGORY_EVIDENCE,,,https://lentiamo.gr/doroepitage.html,https://lentiamo.gr
REVIEW,cmtb62m9i001394iyhpjrq5xk,Leparfum,Leparfum Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,beauty:117 | home:110 | automotive:84 | food-delivery:63 | experiences:62,https://leparfum.com.gr/en/module/afgiftvoucher/default,https://leparfum.com.gr
REVIEW,cmta1ipsc00dqq8iyvmd0xco3,Liberal,"Δωροκάρτα ΙΚΕΑ: Tο ιδανικό δώρο για κάθε περίσταση, ...",,,IDENTITY_OR_PROGRAM_REVIEW_REQUIRED,,automotive:84 | jewelry-watches:79,https://liberal.gr/,https://liberal.gr
REVIEW,cmta1ev910005q8iyv5m8ybru,Lidl Greece,Δωροκάρτα Lidl,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,pets:86 | automotive:84 | education:80 | kids-baby:78 | spa-wellness:77,https://www.lidl-hellas.gr/c/dwrokarta-lidl/s10019973,https://lidl-hellas.gr
REVIEW,cmta1nb0500wcq8iy3kgzjhmi,Lonsdale,e-GIFTCARD,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,fashion:70 | technology:69 | home:67 | experiences:62,https://www.lonsdale.gr/e-giftcard,https://lonsdale.gr
REVIEW,cmtb77bgd0021dkiyy3u2x8qn,Lookshop,Lookshop Gift Card,,,NO_OFFICIAL_CATEGORY_EVIDENCE,,,https://lookshop.gr/giftcard2.html,https://lookshop.gr
REVIEW,cmta5nrpi001554iy38lsipa9,Love It,Love.it Gift Card Digital,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,home:70 | books:68 | restaurants:66,https://www.love-it.gr/en/design-product/prid/8281/r/love-it-gift-card-digital?srsltid=AfmBOor7AsdQ_AFodYvX0jyxZK00l9QvefpYawTKuMYoplbS1_PTWrn1,https://love-it.gr
REVIEW,cmta1kuab00mqq8iyw8fqsoh4,Luvnroll,Gift Voucher,,,IDENTITY_OR_PROGRAM_REVIEW_REQUIRED,,fashion:115 | experiences:62,https://luvnroll.com/,https://luvnroll.com
REVIEW,cmta5ns2z001754iyqm8xijsp,Madeofglass,Made of Glass Gift Card,,,NO_OFFICIAL_CATEGORY_EVIDENCE,,,https://madeofglass.gr/products/made-of-glass-gift-card-1?srsltid=AfmBOormg545Om3unDfjD1P0AqYJqz0E0cSFjiiCbFOGTbyuIkaYdZ4y,https://madeofglass.gr
REVIEW,cmta1ircx00dyq8iygrrclm5b,Maiarea,GIFT CARD-ΔΩΡΟΕΠΙΤΑΓΗ,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,fashion:70 | hotels:68 | experiences:62,https://maiarea.gr/product-category/giftcard/,https://maiarea.gr
REVIEW,cmta1ncfn00wiq8iy4rpmw0r2,Maisonnette,Maisonnette Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,jewelry-watches:79 | home:67,https://maisonnette.gr/shop/diakosmisi/gift-card/,https://maisonnette.gr
REVIEW,cmtb78fy5007qdkiyxevs1v0x,Make a gift,Make a gift,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,automotive:84 | books:68 | travel:64 | experiences:62,https://www.simclub.gr/en/gift-vouchers/,https://simclub.gr
REVIEW,cmtb77bua0023dkiy8p69dxkl,Manicurious,Manicurious Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,books:68,https://www.manicurious.gr/gift-card,https://manicurious.gr
REVIEW,cmta1f52d0015q8iyugckloir,Mar & Mar,Mar & Mar Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,automotive:84 | education:80 | jewelry-watches:79 | kids-baby:78 | beauty:74,https://www.marandmar.gr/,https://marandmar.gr
REVIEW,cmta1ndg700wmq8iy0aym5v5k,Marinospor,Gift Card - Gift Card 100€ - Marinospor,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,fashion:73,https://marinospor.gr/,https://marinospor.gr
REVIEW,cmta1ly6p00r4q8iypbasfshf,Massaha,Massaha Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,spa-wellness:120 | beauty:114 | health-medical:84 | education:80 | experiences:62,https://www.massaha.gr/gift-card,https://massaha.gr
REVIEW,cmta1g1hr004dq8iyf2v0rt9r,Me and Joe,Me and Joe Δωροκάρτα Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,books:68,https://www.meandjoe.com/collections/gift-cards,https://meandjoe.com
REVIEW,cmta1kaap00kgq8iyxyxwrv9r,Medi Shop,Gift Card 50,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,health-medical:129 | arts-crafts:126 | automotive:84 | spa-wellness:77 | pharmacy:76,https://medi-shop.gr/,https://medi-shop.gr
REVIEW,cmtb77c840025dkiy8nltursd,Melissinos Sandals,Gift Voucher - 55,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,beauty:74 | fashion:70,http://www.melissinos-sandals.gr/giftvouchers/gift-card-55-detail,https://melissinos-sandals.gr
REVIEW,cmtb788zr006sdkiyyyqnweis,Melloncollection,Melloncollection Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,health-medical:84 | technology:72 | home:67 | experiences:62,https://melloncollection.gr/product/gift-card/,https://melloncollection.gr
REVIEW,cmta1faxg001vq8iy39nw940w,Mentzos,Mentzos Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,jewelry-watches:82,https://www.mentzos.gr/products/gift-card,https://mentzos.gr
REVIEW,cmtb62q8a001p94iypyoj6lpu,Mideast,Gift Vouchers,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,books:68 | travel:67 | hotels:65,https://online.mideast.gr/gift-vouchers/,https://online.mideast.gr
REVIEW,cmta1ng3h00wwq8iy0jg8v49x,Minotavros,Redeem Gift Certificate,,,NO_OFFICIAL_CATEGORY_EVIDENCE,,,https://minotavros.gr/,https://minotavros.gr
REVIEW,cmta1ixm400euq8iy6w8fh6ah,Misa,MISA E-GIFT Card,,,IDENTITY_OR_PROGRAM_REVIEW_REQUIRED,,home:107 | automotive:84 | beauty:74,https://www.misa.gr/gift-card,https://misa.gr
REVIEW,cmtb77ckx0027dkiyltinns4m,Mix & Match,Mix & Match Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,fashion:70 | hotels:68 | experiences:62,https://mixandmatch.gr/product/digital-gift-card/,https://mixandmatch.gr
REVIEW,cmta1iy0a00ewq8iyav1zn7nb,Moelian,Moelian Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,beauty:122 | spa-wellness:122 | home:107 | gifts-concept-stores:96,https://www.moelian.gr/gift-card,https://moelian.gr
REVIEW,cmtb789dc006udkiyns09pnli,Mom & Me,Mom & Me Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,kids-baby:118 | gifts-concept-stores:102 | pets:86 | automotive:84 | education:80,https://momandme.gr/product/gift-card-100/,https://momandme.gr
REVIEW,cmtb62mzp001794iymwe27b7c,Morethanthis,Gift Voucher,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,jewelry-watches:79 | home:67,https://morethanthis.gr/products/gift-voucher?srsltid,https://morethanthis.gr
REVIEW,cmta4yvpr002vsciyrkj6lfwe,Motoholics e,Motoholics e-Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,automotive:87 | home:67,https://motoholics.gr/motoholics-e-gift-card?srsltid=AfmBOorsIfPkxr3HPdqtJF9Aa28lkqALyIDniuFjV695a_WOzsSYS5WH,https://motoholics.gr
REVIEW,cmta1iz9l00f2q8iyi8h5dd3j,Moustakisfc,Ψηφιακή δωροκάρτα,,,NO_OFFICIAL_CATEGORY_EVIDENCE,,,https://www.moustakisfc.gr/gift-cards/,https://moustakisfc.gr
REVIEW,cmta1f1n7000tq8iylhz55ztt,Msba Events,Msba Events Gift Card,,,AMBIGUOUS_OFFICIAL_EVIDENCE,,education:120 | fashion:113 | experiences:110 | gifts-concept-stores:107 | automotive:84,https://www.msba-events.gr/shop/toys/gift-card/,https://msba-events.gr
